ID;Area;Mean;Min;Max;X;Y
Jp_1_m;0;173;173;173;1811.000;451.000
Jp_1_m;0;170;170;170;1804.333;581.667
Jp_1_m;0;173;173;173;1799.000;661.667
Jp_1_m;0;173;173;173;1788.333;724.333
Jp_1_m;0;173;173;173;1781.667;788.333
Jp_1_m;0;173;173;173;1773.667;851.000
Jp_1_m;0;173;173;173;1765.667;915.000
Jp_1_m;0;173;173;173;1764.333;988.333
Jp_1_m;0;173;173;173;1752.333;1032.333
Jp_1_m;0;173;173;173;1716.333;1276.000
Jp_1_m;0;173;173;173;1512.333;1098.667
Jp_1_m;0;173;173;173;1507.000;1014.667
Jp_1_m;0;173;173;173;1544.333;916.000
Jp_1_m;0;173;173;173;1556.333;857.333
Jp_1_m;0;173;173;173;1560.333;793.333
Jp_1_m;0;173;173;173;1548.333;720.000
Jp_1_m;0;173;173;173;1583.000;657.333
Jp_1_m;0;173;173;173;1601.667;572.667
Jp_1_m;0;173;173;173;1676.333;500.667
Jp_1_m;0;173;173;173;1899.000;524.667
Jp_1_m;0;173;173;173;1987.000;612.667
Jp_1_m;0;173;173;173;1992.333;695.333
Jp_1_m;0;173;173;173;1995.000;755.333
Jp_1_m;0;173;173;173;2019.000;820.667
Jp_1_m;0;173;173;173;2021.667;890.000
Jp_1_m;0;173;173;173;2005.667;978.000
Jp_1_m;0;173;173;173;1987.000;1076.667
Jp_1_m;0;173;173;173;1945.667;1146.000
