ID;Area;Mean;Min;Max;X;Y
Ja_5_f;0;173;173;173;509.500;1382.500
Ja_5_f;0;173;173;173;623.500;1196.500
Ja_5_f;0;173;173;173;638.500;1076.500
Ja_5_f;0;173;173;173;659.500;956.500
Ja_5_f;0;173;173;173;689.500;845.500
Ja_5_f;0;173;173;173;701.500;737.500
Ja_5_f;0;173;173;173;713.500;644.500
Ja_5_f;0;173;173;173;725.500;536.500
Ja_5_f;0;173;173;173;746.500;470.500
Ja_5_f;0;173;173;173;761.500;110.500
Ja_5_f;0;173;173;173;485.500;314.500
Ja_5_f;0;173;173;173;431.500;428.500
Ja_5_f;0;173;173;173;401.500;545.500
Ja_5_f;0;173;173;173;386.500;662.500
Ja_5_f;0;173;173;173;329.500;785.500
Ja_5_f;0;173;173;173;374.500;902.500
Ja_5_f;0;173;173;173;311.500;1031.500
Ja_5_f;0;173;173;173;332.500;1172.500
Ja_5_f;0;173;173;173;398.500;1274.500
Ja_5_f;0;173;173;173;683.500;1385.500
Ja_5_f;0;173;173;173;821.500;1298.500
Ja_5_f;0;173;173;173;887.500;1169.500
Ja_5_f;0;173;173;173;986.500;1052.500
Ja_5_f;0;173;173;173;983.500;881.500
Ja_5_f;0;173;173;173;998.500;740.500
Ja_5_f;0;173;173;173;1007.500;638.500
Ja_5_f;0;173;173;173;998.500;518.500
Ja_5_f;0;173;173;173;983.500;389.500
